BioProject,BioSample,Organism,sex,Submitter_Id,Lake,Sampling_Year,refGenome,refSpecies,N_DATA,N_GENOTYPES_FILTERED,N_MISS,F_MISS,N_SITES,MEAN_DEPTH,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,cluster,SampleType,rel_cluster
PRJEB38173,SAMEA6815877,Amphilophus_citrinellus,missing,Man_cit_g_nlp_14026,GL Managua,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,740378,0.0434525,9383056,13.0772,0.0206699,0.0299159,0.0153557,-0.0132202,-0.0170399,0.00109076,-0.00791736,-0.0278302,0.00407758,0.0415239,cluster_6,ingroup,NA
PRJEB38173,SAMEA6815695,Amphilophus_spp,missing,Apo_cl3_d_ben_18423,CL Apoyo,2014,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,741430,0.0435143,10486455,23.9043,-0.077818300000000007,-0.0103599,-0.00433789,0.00762266,0.00407077,-0.00295713,-0.0886447,0.00584669,-0.00449017,-0.00365805,cluster_10,exclude,10
PRJEB38173,SAMEA6815874,Amphilophus_citrinellus,missing,Man_cit_g_nlp_13946,GL Managua,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,754603,0.0442874,9382242,14.1313,0.0191572,0.0299635,0.0185749,-0.0173429,-0.0208787,0.00162508,-0.00412221,-0.0212272,-0.00247383,0.0394803,cluster_6,ingroup,NA
PRJEB38173,SAMEA6815862,Amphilophus_citrinellus,missing,Man_cit_d_nlp_13358,GL Managua,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,756356,0.0443903,9382537,14.0832,0.0240627,0.0294541,0.0177566,-0.018627,-0.00993726,-8.6679e-4,-0.0135009,-0.0173145,-0.00207996,0.0404279,cluster_6,ingroup,NA
PRJEB38173,SAMEA6816056,Amphilophus_spp,missing,Xil_vir_d_ben_00539,CL Xiloá,2007,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,757455,0.0444548,10483013,15.2834,0.0401104,-0.0632135,-0.0080447,0.00141216,-0.0207316,-8.12639e-4,5.9939e-4,-0.00310635,0.00328254,-0.00831021,cluster_8,exclude,2
PRJEB38173,SAMEA6815933,Amphilophus_spp,missing,Mas_cit_g_lip_13912,CL Masaya,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,759271,0.0445613,10486089,18.5066,0.0195576,0.0433422,0.0358192,-0.0470799,-0.0271617,0.00493111,-0.00549145,-0.0940788,-0.0138355,-0.0491158,cluster_7,outgroup,8
PRJEB38173,SAMEA6815951,Amphilophus_citrinellus,missing,Nic_cit_d_nlp_03685,GL Nicaragua,2003,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,764901,0.0448918,9383397,11.4925,0.00925269,0.0397469,0.0400668,-0.0519421,-0.0366356,-8.39542e-4,0.0170252,0.0842496,0.0163334,5.31136e-4,cluster_4,exclude,2
PRJEB38173,SAMEA6815923,Amphilophus_spp,missing,Mas_cit_d_nlp_19459,CL Masaya,2015,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,765153,0.0449066,10486461,21.0641,0.020443,0.0393483,0.0290892,-0.0407685,-0.023794,8.96846e-4,-0.0111218,-0.0984513,-0.0209327,-0.0652508,cluster_7,outgroup,NA
PRJEB38173,SAMEA6815926,Amphilophus_spp,missing,Mas_cit_g_lip_02501,CL Masaya,2013,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,765696,0.0449384,10486213,20.1833,0.0198092,0.0447293,0.0406352,-0.0560194,-0.0290747,0.00287762,-0.0127977,-0.149827,-0.0332667,-0.112891,cluster_7,exclude,4
PRJEB38173,SAMEA6815815,Amphilophus_spp,missing,Aye_cit_d_lip_00678,CL Apoyeque,2007,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,768282,0.0450902,10486540,27.2509,0.0370233,-0.00480439,0.0168385,-0.0228613,0.148142,-3.3242e-4,-0.0027334,0.0119445,0.00339835,0.00480156,cluster_2,exclude,2
PRJEB38173,SAMEA6815992,Amphilophus_spp,missing,Tsc_cit_d_nlp_07789,CL Tiscapa,2014,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,775271,0.0455004,10486002,20.1336,0.0291603,0.07287,-0.129029,0.0343021,-0.00184101,-2.56623e-6,-0.0038956,-0.00634353,0.117737,-0.0259428,cluster_3,exclude,6
PRJEB38173,SAMEA6815967,Amphilophus_citrinellus,missing,Nic_cit_g_nlp_13778,GL Nicaragua,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,777850,0.0456517,9382860,14.6179,0.00997566,0.0398098,0.0403552,-0.0550868,-0.0397333,6.6808e-4,0.00847261,0.0859041,0.010287,0.00128885,cluster_4,ingroup,NA
PRJEB38173,SAMEA6815892,Amphilophus_labiatus,missing,Man_lab_d_lip_13346,GL Managua,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,779734,0.0457623,8940507,13.6547,0.0241878,0.0327146,0.0139554,-0.0182122,-0.0100155,0.00373905,-0.00772107,-0.0387774,0.0148849,0.0941493,cluster_6,outgroup,NA
PRJEB38173,SAMEA6815845,Amphilophus_spp,missing,Aye_cit_d_nlp_17860,CL Apoyeque,2015,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,780490,0.0458067,10485890,21.1071,0.0361337,-0.00542375,0.0183895,-0.0206644,0.141666,-0.00242605,-0.00165919,0.00760784,0.00363296,-0.00768053,cluster_2,exclude,2
PRJEB38173,SAMEA6815925,Amphilophus_spp,missing,Mas_cit_g_lip_02500,CL Masaya,2013,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,781054,0.0458398,10485968,19.2561,0.0195362,0.0456952,0.0347722,-0.0492391,-0.0332603,0.00242359,-0.00804653,-0.125174,-0.0267103,-0.0780706,cluster_7,outgroup,16
PRJEB38173,SAMEA6815780,Amphilophus_spp,missing,AsL_cit_d_nlp_02332,CL As. León,2013,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,782389,0.0459181,10486355,26.6083,0.0283563,0.0480211,0.106977,0.186008,-0.00583323,-0.00964558,0.00778541,0.0154922,0.00178178,-0.0173368,cluster_7,exclude,13
PRJEB38173,SAMEA6815962,Amphilophus_citrinellus,missing,Nic_cit_g_nlp_04003,GL Nicaragua,2003,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,783232,0.0459676,9382512,12.9478,0.00899303,0.0375376,0.039419,-0.0562335,-0.0301786,-0.0026635,0.011166,0.0828335,0.0172212,0.0050862,cluster_4,ingroup,NA
PRJEB38173,SAMEA6815847,Amphilophus_spp,missing,Aye_cit_d_nlp_17862,CL Apoyeque,2015,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,783513,0.0459841,10486383,20.5106,0.0367746,-0.00833206,0.0186928,-0.0183763,0.143159,0.00265478,-4.87707e-4,0.0111448,0.00212803,-0.0105145,cluster_2,exclude,2
PRJEB38173,SAMEA6816008,Amphilophus_spp,missing,Tsc_cit_d_nlp_13881,CL Tiscapa,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,790308,0.0463829,10486254,20.8944,0.0303792,0.072233,-0.122716,0.0308621,-0.00330357,-5.39563e-4,-0.0034589,-0.00437011,0.102547,-0.0224425,cluster_3,outgroup,NA
PRJEB38173,SAMEA6815975,Amphilophus_labiatus,missing,Nic_lab_d_lip_12607,GL Nicaragua,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,793371,0.0465627,8941311,13.0987,0.00805002,0.043739,0.037858,-0.0558691,-0.0332679,0.00606449,0.00898767,0.0926256,0.022545,0.00742886,cluster_4,outgroup,NA
PRJEB38173,SAMEA6815784,Amphilophus_spp,missing,AsL_cit_d_nlp_02345,CL As. León,2013,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,794703,0.0466408,10486675,25.6326,0.0272601,0.0463065,0.103806,0.184624,-0.00808032,-0.00705769,0.00339997,0.0150027,0.00425556,-0.0142426,cluster_7,exclude,13
PRJEB38173,SAMEA6815872,Amphilophus_citrinellus,missing,Man_cit_g_nlp_13376,GL Managua,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,799958,0.0469492,9383150,13.9123,0.023607,0.0304563,0.0181984,-0.0181182,-0.0123074,0.00278328,-0.00653564,-0.0292081,-0.00462002,0.0442984,cluster_6,ingroup,NA
PRJEB38173,SAMEA6815994,Amphilophus_spp,missing,Tsc_cit_d_nlp_07791,CL Tiscapa,2014,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,801019,0.0470115,10486344,27.2338,0.0296052,0.0743925,-0.138493,0.0371661,-9.19682e-4,-0.00143197,-0.00225861,-0.0112018,0.163516,-0.0395546,cluster_3,exclude,6
PRJEB38173,SAMEA6815828,Amphilophus_spp,missing,Aye_cit_d_lip_07897,CL Apoyeque,2014,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,802470,0.0470967,10486752,22.7207,0.0367723,-0.0085325,0.0167337,-0.0193605,0.141433,0.00231217,4.54011e-4,0.0122346,-0.00133719,-0.0194412,cluster_2,exclude,2
PRJEB38173,SAMEA6815999,Amphilophus_spp,missing,Tsc_cit_d_nlp_07799,CL Tiscapa,2014,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,802665,0.0471081,10486112,22.0254,0.0307714,0.0695219,-0.131485,0.0321284,2.61405e-4,-0.00299456,-0.00293346,-0.00667694,0.139272,-0.0291335,cluster_3,exclude,6
PRJEB38173,SAMEA6815788,Amphilophus_spp,missing,AsL_cit_d_nlp_02353,CL As. León,2013,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,807181,0.0473732,10486425,22.9348,0.0275969,0.0500099,0.106977,0.189506,-0.00756489,-0.00682706,0.0014817,0.0130985,7.06627e-4,-0.0162054,cluster_7,exclude,13
PRJEB38173,SAMEA6815779,Amphilophus_spp,missing,AsL_cit_d_nlp_02331,CL As. León,2013,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,808453,0.0474478,10486679,27.7517,0.0265361,0.0489624,0.101025,0.184516,-0.00948237,-0.00505152,0.0032967,0.0133387,0.00514403,-0.0161671,cluster_7,exclude,13
PRJEB38173,SAMEA6815912,Amphilophus_spp,missing,Mas_cit_d_nlp_02508,CL Masaya,2013,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,808784,0.0474672,10486190,17.6786,0.0225611,0.0330731,0.0323936,-0.0459459,-0.0348718,7.64265e-4,-0.00826591,-0.066993,-0.0226899,-0.0837816,cluster_6,outgroup,NA
PRJEB38173,SAMEA6815937,Amphilophus_spp,missing,Mas_cit_g_nlp_02469,CL Masaya,2013,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,811295,0.0476146,10485315,17.4926,0.0184126,0.0387684,0.0314341,-0.0431585,-0.0222741,0.00722238,-0.00524503,-0.0849239,-0.0183504,-0.0402487,cluster_7,outgroup,NA
PRJEB38173,SAMEA6815938,Amphilophus_spp,missing,Mas_cit_g_nlp_02470,CL Masaya,2013,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,812369,0.0476776,10485390,15.8637,0.0196606,0.0364917,0.0317953,-0.0391037,-0.0282405,0.00255779,-0.010802,-0.0822313,-0.0165527,-0.0490108,cluster_6,outgroup,NA
PRJEB38173,SAMEA6815939,Amphilophus_spp,missing,Mas_cit_g_nlp_02503,CL Masaya,2013,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,813525,0.0477455,10485851,15.4806,0.0204489,0.0408952,0.030958,-0.041676,-0.0238114,0.00130774,-0.00637184,-0.0801294,-0.023583,-0.0425032,cluster_7,outgroup,NA
PRJEB38173,SAMEA6816037,Amphilophus_spp,missing,Xil_sag_d_lim_00882,CL Xiloá,2007,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,814436,0.047799,10482646,13.482,0.0403428,-0.0820267,-0.0142432,0.00660912,-0.0331453,6.02444e-4,-0.00149512,0.0104401,-9.18387e-4,-0.00613961,cluster_1,exclude,2
PRJEB38173,SAMEA6816083,Amphilophus_spp,missing,Xil_xil_d_ben_07653,CL Xiloá,2014,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,815365,0.0478535,10486058,24.7813,0.0427191,-0.0890553,-0.0169846,0.0128212,-0.0346278,0.00213841,-0.00460048,0.012131,-0.00322615,-0.0260766,cluster_1,exclude,2
PRJEB38173,SAMEA6815823,Amphilophus_spp,missing,Aye_cit_d_lip_00999,CL Apoyeque,2007,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,817981,0.048007,10486247,20.706,0.0363947,-0.00466026,0.0168397,-0.0216439,0.143017,-0.00266837,-2.7486e-4,0.0113799,-0.00266064,-0.00710307,cluster_2,exclude,2
PRJEB38173,SAMEA6815889,Amphilophus_labiatus,missing,Man_lab_d_lip_05819,GL Managua,2005,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,825005,0.0484192,8942519,8.72771,0.0234343,0.0298214,0.0118162,-0.0158803,-0.0126933,0.00347071,-0.00500223,-0.0397297,0.0053781,0.0967827,cluster_6,outgroup,NA
PRJEB38173,SAMEA6816011,Amphilophus_spp,missing,Tsc_cit_d_nlp_13887,CL Tiscapa,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,827150,0.0485451,10485925,16.0175,0.0309125,0.0683243,-0.120791,0.0304013,-5.8092e-4,-0.00109827,0.00131029,-0.00573919,0.117527,-0.0298916,cluster_3,exclude,6
PRJEB38173,SAMEA6815699,Amphilophus_spp,missing,Apo_cl3_d_ben_19365,CL Apoyo,2015,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,828479,0.0486231,10485991,18.1488,-0.0809489,-0.0131979,-0.00587915,0.0107282,0.0054602,0.0239303,-0.074105,-0.00298453,-0.00224709,-0.00479022,cluster_10,exclude,10
PRJEB38173,SAMEA6815786,Amphilophus_spp,missing,AsL_cit_d_nlp_02347,CL As. León,2013,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,831649,0.0488092,10485980,23.9745,0.0273031,0.0467716,0.103403,0.188297,-0.00947011,-0.00450819,0.00385164,0.0148622,-8.01581e-4,-0.0165828,cluster_7,exclude,13
PRJEB38173,SAMEA6815841,Amphilophus_spp,missing,Aye_cit_d_nlp_13523,CL Apoyeque,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,833221,0.0489014,10485940,20.1208,0.0370666,-0.0066775,0.0184312,-0.0191633,0.139482,0.00158137,-0.00279135,0.00741862,0.00350247,-0.0113562,cluster_2,exclude,2
PRJEB38173,SAMEA6815988,Amphilophus_labiatus,missing,Nic_lab_g_lip_13769,GL Nicaragua,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,834172,0.0489573,8941014,11.883,0.00704163,0.0406711,0.0396451,-0.056947,-0.039161,8.49641e-4,0.0149729,0.109,0.0201684,0.00202922,cluster_4,outgroup,NA
PRJEB38173,SAMEA6815978,Amphilophus_labiatus,missing,Nic_lab_d_lip_14005,GL Nicaragua,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,834848,0.0489969,8940006,13.7161,0.00808502,0.0411738,0.0402348,-0.0595191,-0.0415856,0.00262374,0.0100441,0.105259,0.0245887,6.57364e-4,cluster_4,outgroup,NA
PRJEB38173,SAMEA6816071,Amphilophus_spp,missing,Xil_vir_d_ben_19317,CL Xiloá,2015,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,836013,0.0490653,10485786,16.8814,0.0380799,-0.0629065,-0.0108785,0.00933229,-0.022498,0.00436166,0.00131002,-0.00879724,-0.00419973,0.0267083,cluster_8,exclude,2
PRJEB38173,SAMEA6815785,Amphilophus_spp,missing,AsL_cit_d_nlp_02346,CL As. León,2013,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,841611,0.0493938,10486394,28.8372,0.0271761,0.0463414,0.103407,0.188828,-0.00728719,-0.00437908,0.00429701,0.0150023,-2.60526e-4,-0.0184489,cluster_7,exclude,13
PRJEB38173,SAMEA6815778,Amphilophus_spp,missing,AsL_cit_d_nlp_02329,CL As. León,2013,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,842186,0.0494276,10486148,22.4629,0.0270852,0.0497623,0.104366,0.187025,-0.00610268,-0.00778038,0.00873581,0.0136023,7.53364e-4,-0.012394,cluster_7,exclude,13
PRJEB38173,SAMEA6815792,Amphilophus_spp,missing,AsL_cit_g_nlp_13291,CL As. León,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,842619,0.049453,10486621,26.446,0.0277882,0.0470978,0.0923008,0.162085,-0.00787685,-0.00702633,0.00518341,0.00822112,0.0109994,-0.0119841,cluster_7,outgroup,NA
PRJEB38173,SAMEA6816009,Amphilophus_spp,missing,Tsc_cit_d_nlp_13882,CL Tiscapa,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,850230,0.0498997,10486050,21.2586,0.0297876,0.0693455,-0.123212,0.0357446,-0.00391919,4.37787e-4,-0.00696821,-0.00760809,0.103263,-0.0158956,cluster_3,outgroup,NA
PRJEB38173,SAMEA6815835,Amphilophus_spp,missing,Aye_cit_d_nlp_02437,CL Apoyeque,2013,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,851369,0.0499665,10485997,18.8523,0.0371449,-0.0064086,0.0207754,-0.0197651,0.149557,0.00214432,-0.00215136,0.0105705,0.00180804,-0.00283273,cluster_2,exclude,2
PRJEB38173,SAMEA6815777,Amphilophus_spp,missing,AsL_cit_d_nlp_02328,CL As. León,2013,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,852661,0.0500424,10485864,23.4699,0.0280688,0.0475521,0.104119,0.188757,-0.00658937,-0.00492655,0.00498126,0.0136193,7.45553e-4,-0.0188243,cluster_7,exclude,13
PRJEB38173,SAMEA6815910,Amphilophus_spp,missing,Mas_cit_d_lip_19434,CL Masaya,2015,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,852664,0.0500425,10485930,18.8185,0.0183585,0.04117,0.0354235,-0.0475431,-0.0247428,0.00677861,-0.005455,-0.0996664,-0.0187551,-0.0595585,cluster_7,outgroup,NA
PRJEB38173,SAMEA6815787,Amphilophus_spp,missing,AsL_cit_d_nlp_02351,CL As. León,2013,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,852950,0.0500593,10486066,23.7053,0.0266278,0.0485962,0.101248,0.18592,-0.008582,-0.005143,0.0090223,0.0153377,0.00414008,-0.0115825,cluster_7,outgroup,NA
PRJEB38173,SAMEA6815891,Amphilophus_labiatus,missing,Man_lab_d_lip_13345,GL Managua,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,854154,0.05013,8939767,11.0284,0.0237242,0.0327955,0.0145492,-0.0164748,-0.00966431,1.10941e-4,-0.00987578,-0.0408244,0.00733723,0.0964852,cluster_6,outgroup,NA
PRJEB38173,SAMEA6815684,Amphilophus_spp,missing,Apo_cl3_d_ben_07670,CL Apoyo,2014,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,854636,0.0501583,10485922,16.3658,-0.0784124,-0.0103366,-0.00557957,0.0074126,0.00477897,-0.0273231,-0.140317,0.00493093,-0.00529523,-0.00324009,cluster_10,exclude,10
PRJEB38173,SAMEA6815907,Amphilophus_spp,missing,Mas_cit_d_lip_13896,CL Masaya,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,855688,0.05022,10483607,14.9175,0.0195254,0.0356835,0.0368284,-0.0558216,-0.0399003,0.0091776,-0.00343007,-0.0876641,-0.0229283,-0.112391,cluster_6,outgroup,NA
PRJEB38173,SAMEA6815675,Amphilophus_astorquii,missing,Apo_cl2_d_ben_19362,CL Apoyo,2015,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,858859,0.0504061,5172583,4.40427,-0.067522,-0.00609011,-0.00275825,0.00354929,-6.01219e-4,9.70336e-4,-0.0149781,0.00462603,-3.76939e-4,0.00436507,cluster_5,outgroup,NA
PRJEB38173,SAMEA6815783,Amphilophus_spp,missing,AsL_cit_d_nlp_02343,CL As. León,2013,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,860394,0.0504962,10485764,20.7547,0.028214,0.0470416,0.100599,0.187638,-0.00923153,-0.00555996,0.001882,0.0122803,-0.00169285,-0.013185,cluster_7,exclude,13
PRJEB38173,SAMEA6815836,Amphilophus_spp,missing,Aye_cit_d_nlp_02460,CL Apoyeque,2013,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,860572,0.0505067,10485828,17.0895,0.0359652,-0.00424463,0.0185956,-0.0201292,0.143182,0.00133531,-0.00163804,0.0127159,0.00350934,-0.0116375,cluster_2,outgroup,NA
PRJEB38173,SAMEA6815932,Amphilophus_spp,missing,Mas_cit_g_lip_13911,CL Masaya,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,862007,0.0505909,10486438,21.1758,0.0211599,0.0449445,0.0377482,-0.049965,-0.0312013,0.00186371,-0.00857603,-0.118428,-0.0313382,-0.0837396,cluster_7,outgroup,NA
PRJEB38173,SAMEA6815782,Amphilophus_spp,missing,AsL_cit_d_nlp_02341,CL As. León,2013,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,863054,0.0506523,10485451,19.5043,0.0259364,0.0468623,0.100375,0.185196,-0.00792869,-0.00601264,0.00103116,0.0117103,1.59089e-4,-0.0204833,cluster_7,exclude,13
PRJEB38173,SAMEA6815997,Amphilophus_spp,missing,Tsc_cit_d_nlp_07797,CL Tiscapa,2014,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,863387,0.0506719,10486286,20.2566,0.0302834,0.0755984,-0.135531,0.0374608,-0.00229187,-7.44107e-4,-0.00781708,-0.0132691,0.162415,-0.030189,cluster_3,exclude,6
PRJEB38173,SAMEA6815774,Amphilophus_spp,missing,AsL_cit_d_nlp_02325,CL As. León,2013,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,871285,0.0511354,10486635,25.1162,0.0274316,0.0505804,0.102241,0.186388,-0.0112626,-0.0065758,-4.15661e-5,0.0114133,0.00416139,-0.0101273,cluster_7,exclude,13
PRJEB38173,SAMEA6815776,Amphilophus_spp,missing,AsL_cit_d_nlp_02327,CL As. León,2013,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,871822,0.0511669,10485845,20.9033,0.0277181,0.0474081,0.103701,0.187748,-0.00778241,-0.00638842,0.00568393,0.0118778,-0.00137712,-0.0133483,cluster_7,exclude,13
PRJEB38173,SAMEA6815846,Amphilophus_spp,missing,Aye_cit_d_nlp_17861,CL Apoyeque,2015,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,872119,0.0511844,10486525,20.438,0.0356986,-0.00843287,0.0173946,-0.0196289,0.138506,-8.26742e-4,-0.00158004,0.00977521,3.78063e-4,-0.00764828,cluster_2,exclude,2
PRJEB38173,SAMEA6815696,Amphilophus_spp,missing,Apo_cl3_d_ben_19338,CL Apoyo,2015,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,873143,0.0512444,10486028,23.2121,-0.0773727,-0.0110962,-0.00687829,0.0041489,0.0031242,-0.0374354,-0.108726,0.00468609,-8.51036e-4,-0.00719558,cluster_10,outgroup,NA
PRJEB38173,SAMEA6816079,Amphilophus_spp,missing,Xil_xil_d_ben_00881,CL Xiloá,2007,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,873386,0.0512587,10482722,12.3994,0.0400213,-0.0819239,-0.0132307,0.0070737,-0.0352736,0.00218863,-0.00420385,0.00570199,-0.00105688,0.00284917,cluster_1,exclude,2
PRJEB38173,SAMEA6816004,Amphilophus_spp,missing,Tsc_cit_d_nlp_07807,CL Tiscapa,2014,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,875433,0.0513788,10487172,23.1637,0.0321461,0.0729734,-0.138373,0.0362133,-0.0013865,-0.00160927,-0.00581483,-0.00856214,0.157051,-0.0349651,cluster_3,exclude,6
PRJEB38173,SAMEA6815848,Amphilophus_spp,missing,Aye_cit_g_lip_02431,CL Apoyeque,2013,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,875906,0.0514066,10486095,16.6973,0.0368669,-0.00758971,0.0167084,-0.0226658,0.139684,-0.00298596,-0.00118705,0.0116969,-0.00150741,-0.0120136,cluster_2,exclude,2
PRJEB38173,SAMEA6815789,Amphilophus_spp,missing,AsL_cit_d_nlp_02355,CL As. León,2013,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,878186,0.0515404,10486413,24.1775,0.0283825,0.0463836,0.106013,0.19148,-0.0065168,-0.00478874,0.00318593,0.0134697,0.0020868,-0.0161387,cluster_7,exclude,13
PRJEB38173,SAMEA6815686,Amphilophus_spp,missing,Apo_cl3_d_ben_07699,CL Apoyo,2014,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,883067,0.0518269,10485676,19.3147,-0.079206,-0.0119017,-0.00770188,0.0083456,0.00805083,0.0129992,-0.0774859,0.00291257,-0.00120044,-0.00510269,cluster_10,outgroup,NA
PRJEB38173,SAMEA6816006,Amphilophus_spp,missing,Tsc_cit_d_nlp_07809,CL Tiscapa,2014,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,887735,0.0521008,10485716,16.5771,0.0300848,0.0729103,-0.130909,0.0352415,-0.00138084,-0.00232327,-0.00316973,-0.00830816,0.136243,-0.0330668,cluster_3,exclude,6
PRJEB38173,SAMEA6815831,Amphilophus_spp,missing,Aye_cit_d_lip_17875,CL Apoyeque,2015,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,888176,0.0521267,10485343,17.8684,0.0361127,-0.00892318,0.0162717,-0.0216369,0.14028,-0.00112612,-0.00118752,0.0138788,-5.56551e-4,-0.00927787,cluster_2,exclude,2
PRJEB38173,SAMEA6816084,Amphilophus_spp,missing,Xil_xil_d_ben_07656,CL Xiloá,2014,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,892560,0.052384,10485738,17.595,0.041329,-0.0871514,-0.0163637,0.0106321,-0.033539,-4.4667e-4,0.00154152,0.016606,-0.00500386,-0.0171329,cluster_1,outgroup,NA
PRJEB38173,SAMEA6815843,Amphilophus_spp,missing,Aye_cit_d_nlp_17850,CL Apoyeque,2015,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,892654,0.0523895,10485889,14.4875,0.0361408,-0.00546297,0.0203463,-0.0246105,0.146147,-7.87152e-4,-0.00226987,0.0133841,0.00164905,0.00256217,cluster_2,exclude,2
PRJEB38173,SAMEA6815793,Amphilophus_spp,missing,AsL_cit_g_nlp_13323,CL As. León,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,893972,0.0524669,10486200,18.9357,0.0260517,0.0465724,0.0921418,0.158097,-0.00824677,-0.00767558,0.00660587,0.00731177,-0.00215136,-0.0122079,cluster_7,outgroup,NA
PRJEB38173,SAMEA6815821,Amphilophus_spp,missing,Aye_cit_d_lip_00973,CL Apoyeque,2007,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,897672,0.052684,10483019,14.7138,0.0358046,-0.00456879,0.020531,-0.0236504,0.13243,-0.00222249,-0.00104128,0.0111541,-0.00392962,-0.00298367,cluster_2,exclude,2
PRJEB38173,SAMEA6815781,Amphilophus_spp,missing,AsL_cit_d_nlp_02333,CL As. León,2013,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,900236,0.0528345,10486066,19.227,0.0283973,0.0466392,0.103311,0.183926,-0.00920897,-0.00453194,-8.56473e-5,0.0107369,0.00231233,-0.0165485,cluster_7,exclude,13
PRJEB38173,SAMEA6815830,Amphilophus_spp,missing,Aye_cit_d_lip_17863,CL Apoyeque,2015,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,902973,0.0529952,10486066,18.0624,0.035962,-0.00684895,0.01675,-0.0226665,0.144752,7.3116e-4,-9.83213e-4,0.0115853,-6.88951e-4,-0.00221527,cluster_2,exclude,2
