BioSample,refGenome,Organism,lat,long
SAMN14785140,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785141,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785142,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785143,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785144,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785145,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785146,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785147,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785148,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785149,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785150,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785151,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785152,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785153,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785154,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785155,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785156,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785157,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785158,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785159,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785160,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785161,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785162,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785163,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785164,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785165,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785166,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785167,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785168,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785169,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785170,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785171,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785172,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785173,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785174,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785175,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785176,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785177,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785178,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785179,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785180,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785181,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785182,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785183,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785184,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785185,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785186,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785187,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785188,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785189,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785190,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785191,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785192,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785193,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785194,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785195,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN14785196,GCF_000972845.2,Larimichthys_crocea,NA,NA
SAMN15398033,GCF_900700415.1,Clupea_pallasii,NA,NA
SAMN15398034,GCF_900700415.1,Clupea_pallasii,NA,NA
SAMN15398035,GCF_900700415.1,Clupea_pallasii,NA,NA
SAMN15398036,GCF_900700415.1,Clupea_pallasii,NA,NA
SAMN15398037,GCF_900700415.1,Clupea_pallasii,NA,NA
SAMN15398038,GCF_900700415.1,Clupea_pallasii,NA,NA
SAMN15398039,GCF_900700415.1,Clupea_harengus,NA,NA
SAMN15398040,GCF_900700415.1,Clupea_harengus,NA,NA
SAMN15398041,GCF_900700415.1,Clupea_harengus,NA,NA
SAMN15398042,GCF_900700415.1,Clupea_harengus,NA,NA
SAMN15398043,GCF_900700415.1,Clupea_harengus,NA,NA
SAMN15398044,GCF_900700415.1,Clupea_harengus,NA,NA
SAMN15398045,GCF_900700415.1,Clupea_harengus,NA,NA
SAMN15398046,GCF_900700415.1,Clupea_harengus,NA,NA
SAMN15398047,GCF_900700415.1,Clupea_harengus,NA,NA
SAMN15398048,GCF_900700415.1,Clupea_harengus,NA,NA
SAMN15398049,GCF_900700415.1,Clupea_harengus,NA,NA
SAMN15398050,GCF_900700415.1,Clupea_harengus,NA,NA
SAMN15398051,GCF_900700415.1,Clupea_harengus,NA,NA
SAMN15398052,GCF_900700415.1,Clupea_harengus,NA,NA
SAMN15398053,GCF_900700415.1,Clupea_harengus,NA,NA
SAMN15398054,GCF_900700415.1,Clupea_harengus,NA,NA
SAMN15398055,GCF_900700415.1,Clupea_harengus,NA,NA
SAMN15398056,GCF_900700415.1,Clupea_harengus,NA,NA
SAMN15398057,GCF_900700415.1,Clupea_harengus,NA,NA
SAMN15398058,GCF_900700415.1,Clupea_harengus,NA,NA
SAMN15398059,GCF_900700415.1,Clupea_harengus,NA,NA
SAMN16492406,GCF_013347855.1,Anguilla_anguilla,47.49858856201172,-2.3848490715026855
SAMN16492407,GCF_013347855.1,Anguilla_anguilla,47.49858856201172,-2.3848490715026855
SAMN16492408,GCF_013347855.1,Anguilla_anguilla,47.49858856201172,-2.3848490715026855
SAMN16492409,GCF_013347855.1,Anguilla_anguilla,47.49858856201172,-2.3848490715026855
SAMN16492410,GCF_013347855.1,Anguilla_anguilla,47.49858856201172,-2.3848490715026855
SAMN16492411,GCF_013347855.1,Anguilla_anguilla,47.49858856201172,-2.3848490715026855
SAMN16492412,GCF_013347855.1,Anguilla_anguilla,47.49858856201172,-2.3848490715026855
SAMN16492413,GCF_013347855.1,Anguilla_anguilla,47.49858856201172,-2.3848490715026855
SAMN16492414,GCF_013347855.1,Anguilla_anguilla,47.49858856201172,-2.3848490715026855
SAMN16492415,GCF_013347855.1,Anguilla_anguilla,47.49858856201172,-2.3848490715026855
SAMN16492416,GCF_013347855.1,Anguilla_anguilla,47.49858856201172,-2.3848490715026855
SAMN16492417,GCF_013347855.1,Anguilla_anguilla,47.49858856201172,-2.3848490715026855
SAMN16492418,GCF_013347855.1,Anguilla_anguilla,47.49858856201172,-2.3848490715026855
SAMN16492419,GCF_013347855.1,Anguilla_anguilla,47.49858856201172,-2.3848490715026855
SAMN16492420,GCF_013347855.1,Anguilla_anguilla,47.49858856201172,-2.3848490715026855
SAMN16492421,GCF_013347855.1,Anguilla_anguilla,47.49858856201172,-2.3848490715026855
SAMN16492422,GCF_013347855.1,Anguilla_anguilla,47.49858856201172,-2.3848490715026855
SAMN16492423,GCF_013347855.1,Anguilla_anguilla,47.49858856201172,-2.3848490715026855
SAMN16492424,GCF_013347855.1,Anguilla_anguilla,47.49858856201172,-2.3848490715026855
SAMN16492425,GCF_013347855.1,Anguilla_anguilla,47.49858856201172,-2.3848490715026855
SAMN16492426,GCF_013347855.1,Anguilla_anguilla,47.49858856201172,-2.3848490715026855
SAMN16492427,GCF_013347855.1,Anguilla_anguilla,47.49858856201172,-2.3848490715026855
SAMN16492428,GCF_013347855.1,Anguilla_anguilla,47.49858856201172,-2.3848490715026855
SAMN16492429,GCF_013347855.1,Anguilla_anguilla,47.49858856201172,-2.3848490715026855
SAMN16492430,GCF_013347855.1,Anguilla_anguilla,47.49858856201172,-2.3848490715026855
SAMN16492431,GCF_013347855.1,Anguilla_anguilla,47.49858856201172,-2.3848490715026855
SAMN16492432,GCF_013347855.1,Anguilla_anguilla,47.49858856201172,-2.3848490715026855
SAMN16492433,GCF_013347855.1,Anguilla_anguilla,47.49858856201172,-2.3848490715026855
SAMN16492434,GCF_013347855.1,Anguilla_anguilla,47.49858856201172,-2.3848490715026855
SAMN16492435,GCF_013347855.1,Anguilla_anguilla,47.49858856201172,-2.3848490715026855
SAMN16492436,GCF_013347855.1,Anguilla_anguilla,47.49858856201172,-2.3848490715026855
SAMN16492437,GCF_013347855.1,Anguilla_anguilla,47.49858856201172,-2.3848490715026855
SAMN16492438,GCF_013347855.1,Anguilla_anguilla,47.49858856201172,-2.3848490715026855
SAMN16492439,GCF_013347855.1,Anguilla_anguilla,47.49858856201172,-2.3848490715026855
SAMN16492440,GCF_013347855.1,Anguilla_anguilla,47.49858856201172,-2.3848490715026855
SAMN16492441,GCF_013347855.1,Anguilla_anguilla,47.49858856201172,-2.3848490715026855
SAMN16492442,GCF_013347855.1,Anguilla_anguilla,47.49858856201172,-2.3848490715026855
SAMN16492443,GCF_013347855.1,Anguilla_anguilla,47.49858856201172,-2.3848490715026855
SAMN16492444,GCF_013347855.1,Anguilla_anguilla,47.49858856201172,-2.3848490715026855
SAMN16492445,GCF_013347855.1,Anguilla_anguilla,47.49858856201172,-2.3848490715026855
SAMN16492446,GCF_013347855.1,Anguilla_anguilla,47.49858856201172,-2.3848490715026855
SAMN16492447,GCF_013347855.1,Anguilla_anguilla,47.49858856201172,-2.3848490715026855
SAMN16492448,GCF_013347855.1,Anguilla_anguilla,47.49858856201172,-2.3848490715026855
SAMN16492449,GCF_013347855.1,Anguilla_anguilla,47.49858856201172,-2.3848490715026855
SAMN16492450,GCF_013347855.1,Anguilla_anguilla,47.49858856201172,-2.3848490715026855
SAMN16492451,GCF_013347855.1,Anguilla_anguilla,47.49858856201172,-2.3848490715026855
SAMN16492452,GCF_013347855.1,Anguilla_anguilla,47.49858856201172,-2.3848490715026855
SAMN16492453,GCF_013347855.1,Anguilla_anguilla,47.49858856201172,-2.3848490715026855
SAMN16492454,GCF_013347855.1,Anguilla_rostrata,45.1828498840332,-66.25025939941406
SAMN16492455,GCF_013347855.1,Anguilla_rostrata,45.1828498840332,-66.25025939941406
SAMN16492456,GCF_013347855.1,Anguilla_rostrata,45.1828498840332,-66.25025939941406
SAMN16492457,GCF_013347855.1,Anguilla_rostrata,45.1828498840332,-66.25025939941406
SAMN16492458,GCF_013347855.1,Anguilla_rostrata,45.1828498840332,-66.25025939941406
SAMN16492459,GCF_013347855.1,Anguilla_rostrata,45.1828498840332,-66.25025939941406
SAMN16492460,GCF_013347855.1,Anguilla_rostrata,45.1828498840332,-66.25025939941406
SAMN16492461,GCF_013347855.1,Anguilla_rostrata,45.1828498840332,-66.25025939941406
SAMN16492462,GCF_013347855.1,Anguilla_rostrata,45.1828498840332,-66.25025939941406
SAMN16492463,GCF_013347855.1,Anguilla_rostrata,45.1828498840332,-66.25025939941406
SAMN16492464,GCF_013347855.1,Anguilla_rostrata,45.1828498840332,-66.25025939941406
SAMN16492465,GCF_013347855.1,Anguilla_rostrata,45.1828498840332,-66.25025939941406
SAMN16492466,GCF_013347855.1,Anguilla_rostrata,45.1828498840332,-66.25025939941406
SAMN16492467,GCF_013347855.1,Anguilla_rostrata,45.1828498840332,-66.25025939941406
SAMN16492468,GCF_013347855.1,Anguilla_rostrata,45.1828498840332,-66.25025939941406
SAMN16492469,GCF_013347855.1,Anguilla_rostrata,45.1828498840332,-66.25025939941406
SAMN16492470,GCF_013347855.1,Anguilla_rostrata,45.1828498840332,-66.25025939941406
SAMN16492471,GCF_013347855.1,Anguilla_rostrata,45.1828498840332,-66.25025939941406
SAMN16492472,GCF_013347855.1,Anguilla_rostrata,45.1828498840332,-66.25025939941406
SAMN16492473,GCF_013347855.1,Anguilla_rostrata,45.1828498840332,-66.25025939941406
SAMN16492474,GCF_013347855.1,Anguilla_rostrata,45.1828498840332,-66.25025939941406
SAMN16492475,GCF_013347855.1,Anguilla_rostrata,45.1828498840332,-66.25025939941406
SAMN16492476,GCF_013347855.1,Anguilla_rostrata,45.1828498840332,-66.25025939941406
SAMN16492477,GCF_013347855.1,Anguilla_rostrata,45.1828498840332,-66.25025939941406
SAMN16492478,GCF_013347855.1,Anguilla_rostrata,45.1828498840332,-66.25025939941406
SAMN16492479,GCF_013347855.1,Anguilla_rostrata,45.1828498840332,-66.25025939941406
SAMN16492480,GCF_013347855.1,Anguilla_rostrata,45.1828498840332,-66.25025939941406
SAMN16492481,GCF_013347855.1,Anguilla_rostrata,45.1828498840332,-66.25025939941406
SAMN16492482,GCF_013347855.1,Anguilla_rostrata,45.1828498840332,-66.25025939941406
SAMN16492483,GCF_013347855.1,Anguilla_rostrata,45.1828498840332,-66.25025939941406
SAMN16492484,GCF_013347855.1,Anguilla_rostrata,45.1828498840332,-66.25025939941406
SAMN16492485,GCF_013347855.1,Anguilla_rostrata,45.1828498840332,-66.25025939941406
SAMN16492486,GCF_013347855.1,Anguilla_rostrata,45.1828498840332,-66.25025939941406
SAMN16492487,GCF_013347855.1,Anguilla_rostrata,45.1828498840332,-66.25025939941406
SAMN16492488,GCF_013347855.1,Anguilla_rostrata,45.1828498840332,-66.25025939941406
SAMN16492489,GCF_013347855.1,Anguilla_rostrata,45.1828498840332,-66.25025939941406
SAMN16492490,GCF_013347855.1,Anguilla_rostrata,45.1828498840332,-66.25025939941406
SAMN16492491,GCF_013347855.1,Anguilla_rostrata,45.1828498840332,-66.25025939941406
SAMN16492492,GCF_013347855.1,Anguilla_rostrata,45.1828498840332,-66.25025939941406
SAMN16492493,GCF_013347855.1,Anguilla_rostrata,45.1828498840332,-66.25025939941406
SAMN16492494,GCF_013347855.1,Anguilla_rostrata,45.1828498840332,-66.25025939941406
SAMN16492495,GCF_013347855.1,Anguilla_rostrata,45.1828498840332,-66.25025939941406
SAMN16492496,GCF_013347855.1,Anguilla_rostrata,45.1828498840332,-66.25025939941406
SAMN16492497,GCF_013347855.1,Anguilla_rostrata,45.1828498840332,-66.25025939941406
SAMN16492498,GCF_013347855.1,Anguilla_rostrata,45.1828498840332,-66.25025939941406
SAMN16492499,GCF_013347855.1,Anguilla_rostrata,45.1828498840332,-66.25025939941406
SAMN16492500,GCF_013347855.1,Anguilla_rostrata,45.1828498840332,-66.25025939941406
SAMN16492501,GCF_013347855.1,Anguilla_rostrata,45.1828498840332,-66.25025939941406
SAMN16492502,GCF_013347855.1,Anguilla_rostrata,45.1828498840332,-66.25025939941406
SAMN16492503,GCF_013347855.1,Anguilla_anguilla,51.99350357055664,-2.1740119457244873
SAMN16492504,GCF_013347855.1,Anguilla_anguilla,51.99350357055664,-2.1740119457244873
SAMN16492505,GCF_013347855.1,Anguilla_anguilla,51.99350357055664,-2.1740119457244873
SAMN16492506,GCF_013347855.1,Anguilla_anguilla,51.99350357055664,-2.1740119457244873
SAMN16492507,GCF_013347855.1,Anguilla_anguilla,51.99350357055664,-2.1740119457244873
SAMN16492508,GCF_013347855.1,Anguilla_anguilla,51.99350357055664,-2.1740119457244873
SAMN16492509,GCF_013347855.1,Anguilla_anguilla,51.99350357055664,-2.1740119457244873
SAMN16492510,GCF_013347855.1,Anguilla_anguilla,51.99350357055664,-2.1740119457244873
SAMN16492511,GCF_013347855.1,Anguilla_anguilla,51.99350357055664,-2.1740119457244873
SAMN16492512,GCF_013347855.1,Anguilla_anguilla,51.99350357055664,-2.1740119457244873
SAMN16492513,GCF_013347855.1,Anguilla_anguilla,51.99350357055664,-2.1740119457244873
SAMN16492514,GCF_013347855.1,Anguilla_anguilla,51.99350357055664,-2.1740119457244873
SAMN16492515,GCF_013347855.1,Anguilla_anguilla,51.99350357055664,-2.1740119457244873
SAMN16492516,GCF_013347855.1,Anguilla_anguilla,51.99350357055664,-2.1740119457244873
SAMN16492517,GCF_013347855.1,Anguilla_anguilla,51.99350357055664,-2.1740119457244873
SAMN16492518,GCF_013347855.1,Anguilla_anguilla,51.99350357055664,-2.1740119457244873
SAMN16492519,GCF_013347855.1,Anguilla_anguilla,51.99350357055664,-2.1740119457244873
SAMN16492520,GCF_013347855.1,Anguilla_anguilla,51.99350357055664,-2.1740119457244873
SAMN16492521,GCF_013347855.1,Anguilla_anguilla,51.99350357055664,-2.1740119457244873
SAMN16492522,GCF_013347855.1,Anguilla_anguilla,51.99350357055664,-2.1740119457244873
SAMN16492523,GCF_013347855.1,Anguilla_anguilla,51.99350357055664,-2.1740119457244873
SAMN16492524,GCF_013347855.1,Anguilla_anguilla,51.99350357055664,-2.1740119457244873
SAMN16492525,GCF_013347855.1,Anguilla_anguilla,51.99350357055664,-2.1740119457244873
SAMN16492526,GCF_013347855.1,Anguilla_anguilla,51.99350357055664,-2.1740119457244873
SAMN16492527,GCF_013347855.1,Anguilla_anguilla,51.99350357055664,-2.1740119457244873
SAMN16492528,GCF_013347855.1,Anguilla_anguilla,51.99350357055664,-2.1740119457244873
SAMN16492529,GCF_013347855.1,Anguilla_anguilla,51.99350357055664,-2.1740119457244873
SAMN16492530,GCF_013347855.1,Anguilla_anguilla,51.99350357055664,-2.1740119457244873
SAMN16492531,GCF_013347855.1,Anguilla_anguilla,54.50452423095703,-8.230452537536621
SAMN16492532,GCF_013347855.1,Anguilla_anguilla,54.50452423095703,-8.230452537536621
SAMN16492533,GCF_013347855.1,Anguilla_anguilla,54.50452423095703,-8.230452537536621
SAMN16492534,GCF_013347855.1,Anguilla_anguilla,54.50452423095703,-8.230452537536621
SAMN16492535,GCF_013347855.1,Anguilla_anguilla,54.50452423095703,-8.230452537536621
SAMN16492536,GCF_013347855.1,Anguilla_anguilla,54.50452423095703,-8.230452537536621
SAMN16492537,GCF_013347855.1,Anguilla_anguilla,54.50452423095703,-8.230452537536621
SAMN16492538,GCF_013347855.1,Anguilla_anguilla,54.50452423095703,-8.230452537536621
SAMN16492539,GCF_013347855.1,Anguilla_anguilla,54.50452423095703,-8.230452537536621
SAMN16492540,GCF_013347855.1,Anguilla_anguilla,54.50452423095703,-8.230452537536621
SAMN16492541,GCF_013347855.1,Anguilla_anguilla,54.50452423095703,-8.230452537536621
SAMN16492542,GCF_013347855.1,Anguilla_anguilla,54.50452423095703,-8.230452537536621
SAMN16492543,GCF_013347855.1,Anguilla_anguilla,54.50452423095703,-8.230452537536621
SAMN16492544,GCF_013347855.1,Anguilla_anguilla,54.50452423095703,-8.230452537536621
SAMN16492545,GCF_013347855.1,Anguilla_anguilla,54.50452423095703,-8.230452537536621
SAMN16492546,GCF_013347855.1,Anguilla_anguilla,54.50452423095703,-8.230452537536621
SAMN16492547,GCF_013347855.1,Anguilla_anguilla,54.50452423095703,-8.230452537536621
SAMN16492548,GCF_013347855.1,Anguilla_anguilla,54.50452423095703,-8.230452537536621
SAMN16492549,GCF_013347855.1,Anguilla_anguilla,54.50452423095703,-8.230452537536621
SAMN16492550,GCF_013347855.1,Anguilla_anguilla,54.50452423095703,-8.230452537536621
SAMN16492551,GCF_013347855.1,Anguilla_anguilla,54.50452423095703,-8.230452537536621
SAMN16492552,GCF_013347855.1,Anguilla_anguilla,54.50452423095703,-8.230452537536621
SAMN16492553,GCF_013347855.1,Anguilla_anguilla,54.50452423095703,-8.230452537536621
SAMN16492554,GCF_013347855.1,Anguilla_anguilla,54.50452423095703,-8.230452537536621
SAMN16492555,GCF_013347855.1,Anguilla_anguilla,54.50452423095703,-8.230452537536621
SAMN16492556,GCF_013347855.1,Anguilla_anguilla,54.50452423095703,-8.230452537536621
SAMN16492557,GCF_013347855.1,Anguilla_anguilla,54.50452423095703,-8.230452537536621
SAMN16492558,GCF_013347855.1,Anguilla_anguilla,54.50452423095703,-8.230452537536621
SAMN16492559,GCF_013347855.1,Anguilla_anguilla,54.50452423095703,-8.230452537536621
SAMN16492560,GCF_013347855.1,Anguilla_anguilla,54.50452423095703,-8.230452537536621
SAMN16492561,GCF_013347855.1,Anguilla_anguilla,54.50452423095703,-8.230452537536621
SAMN16492562,GCF_013347855.1,Anguilla_anguilla,54.50452423095703,-8.230452537536621
SAMN16492563,GCF_013347855.1,Anguilla_anguilla,54.50452423095703,-8.230452537536621
SAMN16492564,GCF_013347855.1,Anguilla_anguilla,54.50452423095703,-8.230452537536621
SAMN16492565,GCF_013347855.1,Anguilla_anguilla,54.50452423095703,-8.230452537536621
SAMN16492566,GCF_013347855.1,Anguilla_anguilla,54.50452423095703,-8.230452537536621
SAMN16492567,GCF_013347855.1,Anguilla_anguilla,54.50452423095703,-8.230452537536621
SAMN16492568,GCF_013347855.1,Anguilla_anguilla,54.50452423095703,-8.230452537536621
SAMN16492569,GCF_013347855.1,Anguilla_anguilla,54.50452423095703,-8.230452537536621
SAMN16492570,GCF_013347855.1,Anguilla_anguilla,54.50452423095703,-8.230452537536621
SAMN16492571,GCF_013347855.1,Anguilla_anguilla,54.50452423095703,-8.230452537536621
SAMN16492572,GCF_013347855.1,Anguilla_anguilla,54.50452423095703,-8.230452537536621
SAMN16492573,GCF_013347855.1,Anguilla_anguilla,54.50452423095703,-8.230452537536621
SAMN16492574,GCF_013347855.1,Anguilla_anguilla,54.50452423095703,-8.230452537536621
SAMN16492575,GCF_013347855.1,Anguilla_anguilla,54.50452423095703,-8.230452537536621
SAMN16492576,GCF_013347855.1,Anguilla_anguilla,54.50452423095703,-8.230452537536621
SAMN16492577,GCF_013347855.1,Anguilla_anguilla,54.50452423095703,-8.230452537536621
SAMN16492578,GCF_013347855.1,Anguilla_anguilla,54.50452423095703,-8.230452537536621
SAMN16492579,GCF_013347855.1,Anguilla_anguilla,55.54249954223633,21.12190055847168
SAMN16492580,GCF_013347855.1,Anguilla_anguilla,55.54249954223633,21.12190055847168
SAMN16492581,GCF_013347855.1,Anguilla_anguilla,55.54249954223633,21.12190055847168
SAMN16492582,GCF_013347855.1,Anguilla_anguilla,55.54249954223633,21.12190055847168
SAMN16492583,GCF_013347855.1,Anguilla_anguilla,55.54249954223633,21.12190055847168
SAMN16492584,GCF_013347855.1,Anguilla_anguilla,55.54249954223633,21.12190055847168
SAMN16492585,GCF_013347855.1,Anguilla_anguilla,55.54249954223633,21.12190055847168
SAMN16492586,GCF_013347855.1,Anguilla_anguilla,55.54249954223633,21.12190055847168
SAMN16492587,GCF_013347855.1,Anguilla_anguilla,55.54249954223633,21.12190055847168
SAMN16492588,GCF_013347855.1,Anguilla_anguilla,55.54249954223633,21.12190055847168
SAMN16492589,GCF_013347855.1,Anguilla_anguilla,55.54249954223633,21.12190055847168
SAMN16492590,GCF_013347855.1,Anguilla_anguilla,55.54249954223633,21.12190055847168
SAMN16492591,GCF_013347855.1,Anguilla_anguilla,55.54249954223633,21.12190055847168
SAMN16492592,GCF_013347855.1,Anguilla_anguilla,55.54249954223633,21.12190055847168
SAMN16492593,GCF_013347855.1,Anguilla_anguilla,55.54249954223633,21.12190055847168
SAMN16492594,GCF_013347855.1,Anguilla_anguilla,55.54249954223633,21.12190055847168
SAMN16492595,GCF_013347855.1,Anguilla_anguilla,55.54249954223633,21.12190055847168
SAMN16492596,GCF_013347855.1,Anguilla_anguilla,55.54249954223633,21.12190055847168
SAMN16492597,GCF_013347855.1,Anguilla_anguilla,55.54249954223633,21.12190055847168
SAMN16492598,GCF_013347855.1,Anguilla_anguilla,55.54249954223633,21.12190055847168
SAMN16492599,GCF_013347855.1,Anguilla_anguilla,55.54249954223633,21.12190055847168
SAMN16492600,GCF_013347855.1,Anguilla_anguilla,55.54249954223633,21.12190055847168
SAMN16492601,GCF_013347855.1,Anguilla_anguilla,55.54249954223633,21.12190055847168
SAMN16492602,GCF_013347855.1,Anguilla_anguilla,55.54249954223633,21.12190055847168
SAMN16492603,GCF_013347855.1,Anguilla_anguilla,55.54249954223633,21.12190055847168
SAMN16492604,GCF_013347855.1,Anguilla_anguilla,55.54249954223633,21.12190055847168
SAMN16492605,GCF_013347855.1,Anguilla_anguilla,55.54249954223633,21.12190055847168
SAMN16492606,GCF_013347855.1,Anguilla_anguilla,55.54249954223633,21.12190055847168
SAMN16492607,GCF_013347855.1,Anguilla_anguilla,55.54249954223633,21.12190055847168
SAMN16492608,GCF_013347855.1,Anguilla_anguilla,55.54249954223633,21.12190055847168
SAMN16492609,GCF_013347855.1,Anguilla_anguilla,55.54249954223633,21.12190055847168
SAMN16492610,GCF_013347855.1,Anguilla_anguilla,55.54249954223633,21.12190055847168
SAMN16492611,GCF_013347855.1,Anguilla_anguilla,55.54249954223633,21.12190055847168
SAMN16492612,GCF_013347855.1,Anguilla_anguilla,55.54249954223633,21.12190055847168
SAMN16492613,GCF_013347855.1,Anguilla_anguilla,55.54249954223633,21.12190055847168
SAMN16492614,GCF_013347855.1,Anguilla_anguilla,55.54249954223633,21.12190055847168
SAMN16492615,GCF_013347855.1,Anguilla_anguilla,55.54249954223633,21.12190055847168
SAMN16492616,GCF_013347855.1,Anguilla_anguilla,55.54249954223633,21.12190055847168
SAMN16492617,GCF_013347855.1,Anguilla_anguilla,55.54249954223633,21.12190055847168
SAMN16492618,GCF_013347855.1,Anguilla_anguilla,55.54249954223633,21.12190055847168
SAMN16492619,GCF_013347855.1,Anguilla_anguilla,55.54249954223633,21.12190055847168
SAMN16492620,GCF_013347855.1,Anguilla_anguilla,55.54249954223633,21.12190055847168
SAMN16492621,GCF_013347855.1,Anguilla_anguilla,55.54249954223633,21.12190055847168
SAMN16492622,GCF_013347855.1,Anguilla_anguilla,55.54249954223633,21.12190055847168
SAMN16492623,GCF_013347855.1,Anguilla_anguilla,55.54249954223633,21.12190055847168
SAMN16492624,GCF_013347855.1,Anguilla_anguilla,55.54249954223633,21.12190055847168
SAMN16492625,GCF_013347855.1,Anguilla_anguilla,55.54249954223633,21.12190055847168
SAMN16492626,GCF_013347855.1,Anguilla_anguilla,55.54249954223633,21.12190055847168
SAMN16492627,GCF_013347855.1,Anguilla_anguilla,34.274452209472656,-6.5660881996154785
SAMN16492628,GCF_013347855.1,Anguilla_anguilla,34.274452209472656,-6.5660881996154785
SAMN16492629,GCF_013347855.1,Anguilla_anguilla,34.274452209472656,-6.5660881996154785
SAMN16492630,GCF_013347855.1,Anguilla_anguilla,34.274452209472656,-6.5660881996154785
SAMN16492631,GCF_013347855.1,Anguilla_anguilla,34.274452209472656,-6.5660881996154785
SAMN16492632,GCF_013347855.1,Anguilla_anguilla,34.274452209472656,-6.5660881996154785
SAMN16492633,GCF_013347855.1,Anguilla_anguilla,34.274452209472656,-6.5660881996154785
